"course","CourseName","CourseCredits","CourseSubject","CourseCatalog","Description","Career"
"http://focu.io/data#course_COMS_450","ADV TOPICS-BROADCAST JOURNAL","3.0","COMS","450","Please see UGRD Calendar","UGRD"
"http://focu.io/data#course_ENVS_620","ADVANCED TOPICS IN ENVIRONMENTAL ASSESSMENT","3.0","ENVS","620","Please see GRAD Calendar","GRAD"
"http://focu.io/data#course_INDU_371","Stochastic Models in Industrial Engineering","3.0","INDU","371","Overview of probability theory; probability distributions; exponential model and Poisson process; discrete-time and continuous-time Markov chains; classification of states; birth and death processes; queuing theory. Application to industrial engineering problems. Lectures: three hours per week. Tutorial: one hour per week.
Prerequisite: ENGR 371.




","UGRD"
"http://focu.io/data#course_RELI_416","STUDIES MUSLIM CIVILIZATIONS","3.0","RELI","416","Please see UGRD Calendar","UGRD"
"http://focu.io/data#course_HUMA_812","DIRECTED STUDIES","6.0","HUMA","812","Please see GRAD Calendar","GRAD"
"http://focu.io/data#course_PHOT_312","Large Format Photography II","3.0","PHOT","312","Prerequisite: The following courses must be completed previously: PHOT 210,
PHOT 211, PHOT 311; ARTH 267. Enrolment in the Major in Photography is required.

This studio course is directed towards the development of an individual
approach to view camera photography. Various uses of advanced
techniques are also discussed. Emphasis is put on the development of a
coherent portfolio of prints expressing personal concerns.

Fee note : Students are required to bear the cost of film stock,
processing, printing, and other materials.","UGRD"
"http://focu.io/data#course_HIST_850","SEL TOPS IN HIST OF GENOCIDE","3.0","HIST","850","Please see GRAD Calendar","GRAD"
"http://focu.io/data#course_ENGL_235","Short Fiction","3.0","ENGL","235","Through a detailed examination of the various forms of short fiction and the novella, this course is designed to familiarize students with the vocabulary, critical concepts, and history of the genre.

NOTE: Students who have received credit for ENGL 235N may not take this course for credit.



","UGRD"
"http://focu.io/data#course_COMP_475","Immersive Technologies","4.0","COMP","475","Prerequisite: COMP 371. This course covers the fundamentals of immersive technologies, a brief history and overview of immersive technologies, analyzes case studies of interactive experiences using immersive technologies, and identifies the main challenges of the current state of the art. Furthermore, it covers the basic principles of 3D graphics for creating virtual assets and environments, and basic concepts and technologies for interaction. A project provides hands‑on experience in the design and development of interactive experiences with the user of immersive technologies. Lectures: three hours per week.","UGRD"
"http://focu.io/data#course_HISW_205","History of Canada, Post-Confederation","3.0","HISW","205","Please see Undergraduate Calendar","UGRD"
"http://focu.io/data#course_CHEM_678","PROTEIN ENGINEERING & DESIGN","3.0","CHEM","678","Please see GRAD Calendar","GRAD"
"http://focu.io/data#course_GEOL_398","SELECTED TOPICS IN GEOLOGY","3.0","GEOL","398","Please see UGRD Calendar","UGRD"
"http://focu.io/data#course_ARTH_649","CURATORIAL STUDIES: THEORY AND PRACTICE","3.0","ARTH","649","This seminar is dedicated to curatorial knowledge, theories, skills and practices.","GRAD"
"http://focu.io/data#course_MATH_621","GEOMETRY","3.0","MATH","621","Please see GRAD Calendar","GRAD"
"http://focu.io/data#course_INDI_831","DOCTORAL LEVEL STUDIES","3.0","INDI","831","Please see GRAD Calendar","GRAD"
"http://focu.io/data#course_ENGL_212","English Composition - Stage I","3.0","ENGL","212","This course is intended to help students produce clear, concise, logically organized essays and reports. Emphasis is placed on purpose, organization, and development through analysis and integration of information from a variety of sources.
Prerequisite: ENGL 210 or placement test.
NOTE: Students who have received credit for this course may not subsequently take any ESL course or English course earlier in the composition sequence for credit.



","UGRD"
"http://focu.io/data#course_EXCI_323","Research Experience in Exercise Science","3.0","EXCI","323","This course provides students with hands-on research experience. They learn a new technique, engage in data collection, and produce a literature review in an area related to the research of the supervising professor. Laboratory only.
Prerequisite: EXCI 250; enrolment in the honours program.




","UGRD"
"http://focu.io/data#course_FINA_482","International Banking: Operations, Policy and Strategy","3.0","FINA","482"," This course provides students with an integrating framework to understand the risks, challenges and opportunities that banks face in their global operations. The course covers both commercial and investment banking activities in mature as well as emerging markets. The course begins with an examination of opportunities that foreign markets offer as well as difficulties that banks face when dealing with unfamiliar economic and political environment abroad. This is followed by a discussion of banking operations in international and foreign markets. Topics for this discussion may include microfinance, international loans, project financing and assessment of political or sovereign risks. The impact of foreign operations on mitigation or enhancement of various risks associated with home country operations is examined. The course also examines the importance of global regulation as well as governance and ethical issues associated with international banking.
 Prerequisite: FINA 481 previously or concurrently.




","UGRD"
"http://focu.io/data#course_MANA_493","INTERNATIONAL BUSINESS LAW","3.0","MANA","493","Please see UGRD Calendar","UGRD"
"http://focu.io/data#course_LING_435","Advanced Historical Linguistics","3.0","LING","435","This course concentrates on the nature of language change, with an investigation into the relationship between theories of linguistic structure and theories of change. The theoretical foundations of contemporary methods in the study of language change are the central focus.

NOTE: Students who have received credit for LING 420 or for this topic under a LING 398 number may not take this course for credit.","UGRD"
"http://focu.io/data#course_COEN_6851","Software-Defined Networking","4.0","COEN","6851","Please see the Graduate Calendar.","GRAD"
"http://focu.io/data#course_HENV_810","Thesis Proposal","3.0","HENV","810","Students are required to select their research topic and formulate a thesis proposal under the supervision of a thesis supervisor and with input from a supervisory committee. The written proposal includes a sound rationale for the proposed research, a detailed description of the research design and methodology, and a comprehensive literature review. The thesis proposal is assessed by the supervisory committee and approved by the Graduate Program Director.","GRAD"
